Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
95,6,2013-08-10,4487,473,1,0,0,0,a,a,1890.0,10.0,2014.0,0,0.0,0.0,None
96,6,2013-08-10,2094,199,1,0,0,0,a,a,8780.0,2.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
97,6,2013-08-10,3778,405,1,0,0,0,d,c,8980.0,0.0,0.0,0,0.0,0.0,None
98,6,2013-08-10,4218,399,1,0,0,0,d,c,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
99,6,2013-08-10,4459,426,1,0,0,0,c,c,2030.0,11.0,2003.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
100,6,2013-08-10,8156,735,1,0,0,0,d,a,17930.0,0.0,0.0,0,0.0,0.0,None
101,6,2013-08-10,7587,871,1,0,0,0,d,c,2440.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
102,6,2013-08-10,5040,784,1,0,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
103,6,2013-08-10,2726,281,1,0,0,0,d,c,5210.0,5.0,2015.0,0,0.0,0.0,None
104,6,2013-08-10,10053,1418,1,0,0,0,a,a,390.0,6.0,2009.0,0,0.0,0.0,None
105,6,2013-08-10,2397,279,1,0,0,0,a,c,6190.0,0.0,0.0,1,23.0,2013.0,"Mar,Jun,Sept,Dec"
106,6,2013-08-10,4896,517,1,0,0,0,a,a,1390.0,8.0,2013.0,0,0.0,0.0,None
107,6,2013-08-10,5728,815,1,0,0,0,a,a,1930.0,9.0,2009.0,0,0.0,0.0,None
108,6,2013-08-10,9992,862,1,0,0,0,d,c,2190.0,9.0,2003.0,0,0.0,0.0,None
109,6,2013-08-10,5674,704,1,0,0,0,a,c,3300.0,11.0,2010.0,0,0.0,0.0,None
110,6,2013-08-10,3373,475,1,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,None
111,6,2013-08-10,6480,605,1,0,0,1,d,c,7890.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
112,6,2013-08-10,5436,692,1,0,0,0,a,a,1630.0,9.0,2009.0,0,0.0,0.0,None
113,6,2013-08-10,7932,800,1,0,0,0,d,c,20930.0,11.0,1999.0,0,0.0,0.0,None
114,6,2013-08-10,4022,529,1,0,0,0,c,a,4510.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
115,6,2013-08-10,7367,580,1,0,0,0,d,c,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
116,6,2013-08-10,5706,600,1,0,0,0,a,a,680.0,4.0,2013.0,0,0.0,0.0,None
117,6,2013-08-10,2297,290,1,0,0,0,a,a,3450.0,9.0,2011.0,0,0.0,0.0,None
118,6,2013-08-10,6844,725,1,0,0,0,d,c,3580.0,9.0,2012.0,0,0.0,0.0,None
119,6,2013-08-10,5006,596,1,0,0,0,a,c,2100.0,2.0,2010.0,0,0.0,0.0,None
120,6,2013-08-10,4942,491,1,0,0,1,d,a,2290.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
121,6,2013-08-10,1934,234,1,0,0,0,a,a,3570.0,11.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
122,6,2013-08-10,7828,1035,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,None
123,6,2013-08-10,4016,470,1,0,0,0,a,a,16760.0,9.0,2011.0,0,0.0,0.0,None
124,6,2013-08-10,2029,246,1,0,0,0,a,a,1410.0,4.0,2003.0,0,0.0,0.0,None
125,6,2013-08-10,8995,1279,1,0,0,0,a,a,760.0,12.0,2005.0,0,0.0,0.0,None
126,6,2013-08-10,5319,480,1,0,0,0,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
127,6,2013-08-10,4663,593,1,0,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
128,6,2013-08-10,4780,453,1,0,0,1,d,c,2000.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
129,6,2013-08-10,7694,1063,1,0,0,0,a,a,2460.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
130,6,2013-08-10,3527,437,1,0,0,1,c,a,900.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
131,6,2013-08-10,4810,487,1,0,0,0,c,a,920.0,7.0,2015.0,0,0.0,0.0,None
132,6,2013-08-10,5263,494,1,0,0,0,d,c,1040.0,0.0,0.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
133,6,2013-08-10,3443,416,1,0,0,0,a,a,270.0,8.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
134,6,2013-08-10,2963,287,1,0,0,0,a,a,1200.0,9.0,2008.0,0,0.0,0.0,None
135,6,2013-08-10,5496,566,1,0,0,1,d,a,5190.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
136,6,2013-08-10,4128,334,1,0,0,0,a,c,2200.0,12.0,2010.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
137,6,2013-08-10,7285,813,1,0,0,0,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
138,6,2013-08-10,2789,292,1,0,0,0,a,c,25360.0,10.0,2014.0,0,0.0,0.0,None
139,6,2013-08-10,5055,381,1,0,0,0,a,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
140,6,2013-08-10,5662,748,1,0,0,1,a,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
141,6,2013-08-10,3337,417,1,0,0,0,c,c,1540.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
142,6,2013-08-10,3310,379,1,0,0,0,a,a,1090.0,7.0,2002.0,0,0.0,0.0,None
143,6,2013-08-10,4204,424,1,0,0,0,d,a,2930.0,12.0,2002.0,0,0.0,0.0,None
144,6,2013-08-10,6307,585,1,0,0,0,a,c,16570.0,0.0,0.0,0,0.0,0.0,None
145,6,2013-08-10,7055,1177,1,0,0,0,a,a,280.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
146,6,2013-08-10,5586,568,1,0,0,0,d,c,8050.0,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
147,6,2013-08-10,7735,890,1,0,0,0,d,c,8540.0,0.0,0.0,0,0.0,0.0,None
148,6,2013-08-10,7034,669,1,0,0,0,a,a,2090.0,12.0,2008.0,0,0.0,0.0,None
149,6,2013-08-10,3987,409,1,0,0,0,d,a,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
150,6,2013-08-10,7454,799,1,0,0,0,c,c,31830.0,3.0,2010.0,0,0.0,0.0,None
151,6,2013-08-10,3999,449,1,0,0,0,d,c,4360.0,10.0,2005.0,0,0.0,0.0,None
152,6,2013-08-10,3021,410,1,0,0,0,a,a,1780.0,0.0,0.0,0,0.0,0.0,None
153,6,2013-08-10,4306,419,1,0,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
154,6,2013-08-10,6279,541,1,0,0,1,d,c,16420.0,0.0,0.0,0,0.0,0.0,None
155,6,2013-08-10,6816,687,1,0,0,0,d,a,3050.0,0.0,0.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
156,6,2013-08-10,2284,289,1,0,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
157,6,2013-08-10,6377,670,1,0,0,0,a,c,2950.0,10.0,2004.0,0,0.0,0.0,None
158,6,2013-08-10,7963,567,1,0,0,0,d,c,11840.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov"
159,6,2013-08-10,6400,603,1,0,0,0,d,a,8530.0,3.0,2013.0,0,0.0,0.0,None
160,6,2013-08-10,5059,552,1,0,0,1,d,c,17110.0,11.0,2005.0,0,0.0,0.0,None
161,6,2013-08-10,5756,663,1,0,0,0,a,c,2970.0,3.0,2005.0,0,0.0,0.0,None
162,6,2013-08-10,6062,526,1,0,0,1,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
163,6,2013-08-10,5330,627,1,0,0,0,a,a,1480.0,4.0,2009.0,0,0.0,0.0,None
164,6,2013-08-10,3420,378,1,0,0,0,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
165,6,2013-08-10,3125,321,1,0,0,0,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
166,6,2013-08-10,5039,717,1,0,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
167,6,2013-08-10,4170,536,1,0,0,0,a,a,140.0,4.0,2008.0,0,0.0,0.0,None
168,6,2013-08-10,4307,446,1,0,0,0,a,a,12540.0,0.0,0.0,0,0.0,0.0,None
169,6,2013-08-10,7269,748,1,0,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
170,6,2013-08-10,3761,481,1,0,0,0,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
171,6,2013-08-10,5421,536,1,0,0,0,a,a,2640.0,0.0,0.0,0,0.0,0.0,None
172,6,2013-08-10,7156,787,1,0,0,0,a,a,110.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
173,6,2013-08-10,6157,786,1,0,0,0,a,a,350.0,12.0,2012.0,0,0.0,0.0,None
174,6,2013-08-10,5979,491,1,0,0,0,a,a,13090.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
175,6,2013-08-10,5505,709,1,0,0,0,c,a,4130.0,0.0,0.0,0,0.0,0.0,None
176,6,2013-08-10,2474,360,1,0,0,0,a,a,3770.0,0.0,0.0,0,0.0,0.0,None
177,6,2013-08-10,1436,183,1,0,0,0,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
178,6,2013-08-10,5767,610,1,0,0,0,d,a,1710.0,0.0,0.0,0,0.0,0.0,None
179,6,2013-08-10,4885,730,1,0,0,0,a,c,480.0,0.0,0.0,0,0.0,0.0,None
180,6,2013-08-10,6903,841,1,0,0,0,d,a,5800.0,9.0,2010.0,0,0.0,0.0,None
181,6,2013-08-10,3348,384,1,0,0,0,a,a,12610.0,3.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
182,6,2013-08-10,3751,312,1,0,0,1,d,c,1390.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
183,6,2013-08-10,3458,464,1,0,0,0,a,a,9670.0,0.0,0.0,0,0.0,0.0,None
184,6,2013-08-10,5292,505,1,0,0,0,d,c,3560.0,0.0,0.0,0,0.0,0.0,None
185,6,2013-08-10,5885,506,1,0,0,0,d,c,1860.0,5.0,2015.0,0,0.0,0.0,None
186,6,2013-08-10,3461,389,1,0,0,0,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
187,6,2013-08-10,4094,548,1,0,0,0,a,c,19360.0,0.0,0.0,0,0.0,0.0,None
188,6,2013-08-10,4420,400,1,0,0,0,d,a,850.0,0.0,0.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
189,6,2013-08-10,5597,656,1,0,0,0,d,a,5760.0,7.0,2014.0,0,0.0,0.0,None
190,6,2013-08-10,6335,548,1,0,0,0,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
191,6,2013-08-10,7119,694,1,0,0,0,a,a,1100.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
192,6,2013-08-10,9727,696,1,0,0,0,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
193,6,2013-08-10,4684,729,1,0,0,0,a,a,520.0,0.0,0.0,0,0.0,0.0,None
194,6,2013-08-10,3943,367,1,0,0,0,d,c,16970.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
195,6,2013-08-10,8821,1103,1,0,0,0,a,c,220.0,0.0,0.0,0,0.0,0.0,None
196,6,2013-08-10,3008,457,1,0,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
197,6,2013-08-10,5167,660,1,0,0,0,c,a,4210.0,3.0,2015.0,0,0.0,0.0,None
198,6,2013-08-10,914,108,1,0,0,0,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
199,6,2013-08-10,6844,565,1,0,0,0,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
200,6,2013-08-10,5985,748,1,0,0,0,a,a,1650.0,10.0,2000.0,0,0.0,0.0,None
1,5,2013-08-09,3257,418,1,0,0,1,c,a,1270.0,9.0,2008.0,0,0.0,0.0,None
2,5,2013-08-09,3551,456,1,0,0,1,a,a,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3,5,2013-08-09,5991,705,1,0,0,1,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
4,5,2013-08-09,7842,1165,1,0,0,0,c,c,620.0,9.0,2009.0,0,0.0,0.0,None
5,5,2013-08-09,3932,470,1,0,0,1,a,a,29910.0,4.0,2015.0,0,0.0,0.0,None
6,5,2013-08-09,5659,631,1,0,0,1,a,a,310.0,12.0,2013.0,0,0.0,0.0,None
7,5,2013-08-09,9198,1187,1,0,0,0,a,c,24000.0,4.0,2013.0,0,0.0,0.0,None
8,5,2013-08-09,3901,509,1,0,0,0,a,a,7520.0,10.0,2014.0,0,0.0,0.0,None
9,5,2013-08-09,5206,489,1,0,0,1,a,c,2030.0,8.0,2000.0,0,0.0,0.0,None
10,5,2013-08-09,4829,566,1,0,0,0,a,a,3160.0,9.0,2009.0,0,0.0,0.0,None
11,5,2013-08-09,7300,1257,1,0,0,0,a,c,960.0,11.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
12,5,2013-08-09,6052,868,1,0,0,0,a,c,1070.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
13,5,2013-08-09,3665,318,1,0,0,1,d,a,310.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
14,5,2013-08-09,4583,584,1,0,0,1,a,a,1300.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
15,5,2013-08-09,5703,677,1,0,0,0,d,c,4110.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16,5,2013-08-09,6453,720,1,0,0,1,a,c,3270.0,0.0,0.0,0,0.0,0.0,None
17,5,2013-08-09,5350,758,1,0,0,1,a,a,50.0,12.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct"
18,5,2013-08-09,6428,786,1,0,0,1,d,c,13840.0,6.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
19,5,2013-08-09,5103,548,1,0,0,1,a,c,3240.0,0.0,0.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec"
20,5,2013-08-09,5054,613,1,0,0,1,d,a,2340.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
21,5,2013-08-09,3561,392,1,0,0,1,c,c,550.0,10.0,1999.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
22,5,2013-08-09,4212,467,1,0,0,1,a,a,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
23,5,2013-08-09,4499,448,1,0,0,1,d,a,4060.0,8.0,2005.0,0,0.0,0.0,None
24,5,2013-08-09,7551,757,1,0,0,1,a,c,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
25,5,2013-08-09,8913,1271,1,0,0,1,c,a,430.0,4.0,2003.0,0,0.0,0.0,None
26,5,2013-08-09,5559,518,1,0,0,1,d,a,2300.0,0.0,0.0,0,0.0,0.0,None
27,5,2013-08-09,7651,961,1,0,0,1,a,a,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct"
28,5,2013-08-09,4825,609,1,0,0,1,a,a,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec"
29,5,2013-08-09,4636,486,1,0,0,1,d,c,2170.0,0.0,0.0,0,0.0,0.0,None
30,5,2013-08-09,4469,713,1,0,0,1,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31,5,2013-08-09,5411,663,1,0,0,0,d,c,9800.0,7.0,2012.0,0,0.0,0.0,None
32,5,2013-08-09,3167,387,1,0,0,1,a,a,2910.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
33,5,2013-08-09,6531,707,1,0,0,1,a,c,1320.0,5.0,2013.0,0,0.0,0.0,None
34,5,2013-08-09,6820,942,1,0,0,0,c,a,2240.0,9.0,2009.0,0,0.0,0.0,None
35,5,2013-08-09,7187,616,1,0,0,1,d,c,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
36,5,2013-08-09,7807,933,1,0,0,1,a,c,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
37,5,2013-08-09,6217,758,1,0,0,1,c,a,4230.0,12.0,2014.0,0,0.0,0.0,None
38,5,2013-08-09,3831,406,1,0,0,1,d,a,1090.0,4.0,2007.0,0,0.0,0.0,None
39,5,2013-08-09,3835,518,1,0,0,1,a,a,260.0,10.0,2006.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
40,5,2013-08-09,4460,555,1,0,0,1,a,a,180.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
41,5,2013-08-09,5521,423,1,0,0,1,d,c,1180.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
42,5,2013-08-09,7600,877,1,0,0,1,a,c,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
43,5,2013-08-09,5953,590,1,0,0,1,d,a,4880.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
44,5,2013-08-09,4401,582,1,0,0,0,a,a,540.0,6.0,2011.0,0,0.0,0.0,None
45,5,2013-08-09,4211,360,1,0,0,1,d,a,9710.0,2.0,2014.0,0,0.0,0.0,None
46,5,2013-08-09,4259,598,1,0,0,1,c,a,1200.0,9.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
47,5,2013-08-09,5968,847,1,0,0,0,a,c,270.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
48,5,2013-08-09,3731,451,1,0,0,0,a,a,1060.0,5.0,2012.0,0,0.0,0.0,None
49,5,2013-08-09,6634,485,1,0,0,1,d,c,18010.0,9.0,2007.0,0,0.0,0.0,None
50,5,2013-08-09,3408,312,1,0,0,1,d,a,6260.0,11.0,2009.0,0,0.0,0.0,None
51,5,2013-08-09,5779,484,1,0,0,1,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
52,5,2013-08-09,7810,551,1,0,0,1,d,c,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
53,5,2013-08-09,5221,625,1,0,0,0,a,c,30360.0,9.0,2013.0,0,0.0,0.0,None
54,5,2013-08-09,6611,690,1,0,0,1,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
55,5,2013-08-09,2641,352,1,0,0,1,a,a,720.0,11.0,2004.0,0,0.0,0.0,None
56,5,2013-08-09,4885,358,1,0,0,1,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
57,5,2013-08-09,9986,962,1,0,0,1,d,c,420.0,6.0,2014.0,0,0.0,0.0,None
58,5,2013-08-09,3891,374,1,0,0,1,a,c,7340.0,5.0,2008.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
59,5,2013-08-09,5059,549,1,0,0,1,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
60,5,2013-08-09,6609,612,1,0,0,1,d,c,5540.0,10.0,2009.0,0,0.0,0.0,None
61,5,2013-08-09,3564,425,1,0,0,1,a,c,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
62,5,2013-08-09,4981,640,1,0,0,1,a,a,2050.0,0.0,0.0,0,0.0,0.0,None
63,5,2013-08-09,5494,619,1,0,0,0,c,c,3700.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
64,5,2013-08-09,8090,681,1,0,0,1,d,c,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
65,5,2013-08-09,4344,461,1,0,0,1,a,c,13840.0,5.0,2010.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
66,5,2013-08-09,5685,546,1,0,0,1,d,a,7660.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
67,5,2013-08-09,6277,646,1,0,0,1,a,c,410.0,2.0,2006.0,0,0.0,0.0,None
68,5,2013-08-09,7172,1226,1,0,0,0,a,c,250.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
69,5,2013-08-09,8689,1150,1,0,0,1,c,c,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
70,5,2013-08-09,5667,666,1,0,0,0,c,c,4840.0,0.0,0.0,0,0.0,0.0,None
71,5,2013-08-09,7894,741,1,0,0,1,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
72,5,2013-08-09,3449,388,1,0,0,1,a,a,2200.0,12.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
73,5,2013-08-09,4562,547,1,0,0,0,a,c,1650.0,9.0,2008.0,0,0.0,0.0,None
74,5,2013-08-09,4757,732,1,0,0,1,a,a,330.0,0.0,0.0,0,0.0,0.0,None
75,5,2013-08-09,6297,700,1,0,0,0,d,c,22440.0,12.0,2013.0,0,0.0,0.0,None
76,5,2013-08-09,8156,862,1,0,0,1,d,c,19960.0,3.0,2006.0,0,0.0,0.0,None
77,5,2013-08-09,6443,616,1,0,0,1,d,c,1090.0,8.0,2009.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
78,5,2013-08-09,3008,458,1,0,0,1,a,a,3510.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
79,5,2013-08-09,4396,518,1,0,0,1,a,a,3320.0,0.0,0.0,0,0.0,0.0,None
80,5,2013-08-09,5986,487,1,0,0,1,d,a,7910.0,0.0,0.0,0,0.0,0.0,None
81,5,2013-08-09,4480,379,1,0,0,1,a,a,2370.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
82,5,2013-08-09,7454,755,1,0,0,1,a,a,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
83,5,2013-08-09,3105,303,1,0,0,1,a,a,2710.0,0.0,0.0,0,0.0,0.0,None
84,5,2013-08-09,10385,1176,1,0,0,1,a,c,11810.0,8.0,2014.0,0,0.0,0.0,None
85,5,2013-08-09,5428,842,1,0,0,0,b,a,1870.0,10.0,2011.0,0,0.0,0.0,None
86,5,2013-08-09,4170,543,1,0,0,1,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
87,5,2013-08-09,5081,660,1,0,0,0,a,a,560.0,12.0,2010.0,0,0.0,0.0,None
88,5,2013-08-09,4916,618,1,0,0,1,a,a,10690.0,10.0,2005.0,0,0.0,0.0,None
89,5,2013-08-09,5382,533,1,0,0,1,a,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
90,5,2013-08-09,6745,941,1,0,0,1,a,a,330.0,11.0,2007.0,0,0.0,0.0,None
91,5,2013-08-09,3661,469,1,0,0,1,c,a,2410.0,0.0,0.0,1,35.0,2011.0,"Jan,Apr,Jul,Oct"
92,5,2013-08-09,4396,440,1,0,0,1,c,a,240.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
93,5,2013-08-09,6465,753,1,0,0,1,a,a,16690.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
94,5,2013-08-09,6046,561,1,0,0,1,d,c,14620.0,0.0,0.0,0,0.0,0.0,None
95,5,2013-08-09,5976,725,1,0,0,1,a,a,1890.0,10.0,2014.0,0,0.0,0.0,None
96,5,2013-08-09,4348,494,1,0,0,1,a,a,8780.0,2.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
97,5,2013-08-09,6094,672,1,0,0,1,d,c,8980.0,0.0,0.0,0,0.0,0.0,None
98,5,2013-08-09,4105,402,1,0,0,1,d,c,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
99,5,2013-08-09,4290,410,1,0,0,1,c,c,2030.0,11.0,2003.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
100,5,2013-08-09,7504,680,1,0,0,1,d,a,17930.0,0.0,0.0,0,0.0,0.0,None
101,5,2013-08-09,6789,811,1,0,0,0,d,c,2440.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
102,5,2013-08-09,4892,791,1,0,0,1,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
103,5,2013-08-09,3906,401,1,0,0,0,d,c,5210.0,5.0,2015.0,0,0.0,0.0,None
104,5,2013-08-09,8143,1255,1,0,0,0,a,a,390.0,6.0,2009.0,0,0.0,0.0,None
105,5,2013-08-09,3555,382,1,0,0,1,a,c,6190.0,0.0,0.0,1,23.0,2013.0,"Mar,Jun,Sept,Dec"
106,5,2013-08-09,8503,898,1,0,0,0,a,a,1390.0,8.0,2013.0,0,0.0,0.0,None
107,5,2013-08-09,6783,956,1,0,0,0,a,a,1930.0,9.0,2009.0,0,0.0,0.0,None
108,5,2013-08-09,10438,775,1,0,0,1,d,c,2190.0,9.0,2003.0,0,0.0,0.0,None
109,5,2013-08-09,6470,828,1,0,0,0,a,c,3300.0,11.0,2010.0,0,0.0,0.0,None
110,5,2013-08-09,4482,686,1,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,None
111,5,2013-08-09,5916,588,1,0,0,1,d,c,7890.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
112,5,2013-08-09,5058,696,1,0,0,0,a,a,1630.0,9.0,2009.0,0,0.0,0.0,None
113,5,2013-08-09,7303,645,1,0,0,1,d,c,20930.0,11.0,1999.0,0,0.0,0.0,None
114,5,2013-08-09,4588,605,1,0,0,1,c,a,4510.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
115,5,2013-08-09,6572,481,1,0,0,1,d,c,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
116,5,2013-08-09,6212,728,1,0,0,0,a,a,680.0,4.0,2013.0,0,0.0,0.0,None
117,5,2013-08-09,3385,469,1,0,0,1,a,a,3450.0,9.0,2011.0,0,0.0,0.0,None
118,5,2013-08-09,6682,662,1,0,0,0,d,c,3580.0,9.0,2012.0,0,0.0,0.0,None
